fecha,consumo
2019-05-19 20:00,414
2019-05-19 20:05,413
2019-05-19 20:10,421
2019-05-19 20:15,427
2019-05-19 20:20,425
2019-05-19 20:25,422
2019-05-19 20:30,426
2019-05-19 20:35,428
2019-05-19 20:40,432
2019-05-19 20:45,431
2019-05-19 20:50,431
2019-05-19 20:55,436
2019-05-19 21:00,440
2019-05-19 21:05,450
2019-05-19 21:10,452
2019-05-19 21:15,454
2019-05-19 21:20,456
2019-05-19 21:25,450
2019-05-19 21:30,453
2019-05-19 21:35,451
2019-05-19 21:40,446
2019-05-19 21:45,443
2019-05-19 21:50,440
2019-05-19 21:55,437
2019-05-19 22:00,430
2019-05-19 22:05,429
2019-05-19 22:10,424
2019-05-19 22:15,421
2019-05-19 22:20,408
2019-05-19 22:25,406
2019-05-19 22:30,397
2019-05-19 22:35,395
2019-05-19 22:40,399
2019-05-19 22:45,388
2019-05-19 22:50,386
2019-05-19 22:55,379
2019-05-19 23:00,373
2019-05-19 23:05,369
2019-05-19 23:10,365
2019-05-19 23:15,360
2019-05-19 23:20,356
2019-05-19 23:25,350
2019-05-19 23:30,345
2019-05-19 23:35,348
2019-05-19 23:40,339
2019-05-19 23:45,337
2019-05-19 23:50,335
2019-05-19 23:55,335
2019-05-20 00:00,334
2019-05-20 00:05,324
2019-05-20 00:10,315
2019-05-20 00:15,317
2019-05-20 00:20,315
2019-05-20 00:25,315
2019-05-20 00:30,310
2019-05-20 00:35,305
2019-05-20 00:40,302
2019-05-20 00:45,300
2019-05-20 00:50,301
2019-05-20 00:55,301
2019-05-20 01:00,298
2019-05-20 01:05,297
2019-05-20 01:10,295
2019-05-20 01:15,295
2019-05-20 01:20,290
2019-05-20 01:25,289
2019-05-20 01:30,289
2019-05-20 01:35,283
2019-05-20 01:40,283
2019-05-20 01:45,279
2019-05-20 01:50,279
2019-05-20 01:55,281
2019-05-20 02:00,277
2019-05-20 02:05,271
2019-05-20 02:10,272
2019-05-20 02:15,273
2019-05-20 02:20,279
2019-05-20 02:25,281
2019-05-20 02:30,279
2019-05-20 02:35,279
2019-05-20 02:40,279
2019-05-20 02:45,280
2019-05-20 02:50,273
2019-05-20 02:55,270
2019-05-20 03:00,274
2019-05-20 03:05,275
2019-05-20 03:10,277
2019-05-20 03:15,277
2019-05-20 03:20,275
2019-05-20 03:25,279
2019-05-20 03:30,280
2019-05-20 03:35,281
2019-05-20 03:40,281
2019-05-20 03:45,281
2019-05-20 03:50,281
2019-05-20 03:55,281
2019-05-20 04:00,279
2019-05-20 04:05,279
2019-05-20 04:10,281
2019-05-20 04:15,279
2019-05-20 04:20,277
2019-05-20 04:25,277
2019-05-20 04:30,280
2019-05-20 04:35,277
2019-05-20 04:40,275
2019-05-20 04:45,276
2019-05-20 04:50,274
2019-05-20 04:55,275
2019-05-20 05:00,279
2019-05-20 05:05,282
2019-05-20 05:10,280
2019-05-20 05:15,282
2019-05-20 05:20,284
2019-05-20 05:25,289
2019-05-20 05:30,288
2019-05-20 05:35,293
2019-05-20 05:40,296
2019-05-20 05:45,297
2019-05-20 05:50,301
2019-05-20 05:55,303
2019-05-20 06:00,313
2019-05-20 06:05,321
2019-05-20 06:10,324
2019-05-20 06:15,332
2019-05-20 06:20,333
2019-05-20 06:25,337
2019-05-20 06:30,338
2019-05-20 06:35,345
2019-05-20 06:40,350
2019-05-20 06:45,357
2019-05-20 06:50,361
2019-05-20 06:55,364
2019-05-20 07:00,374
2019-05-20 07:05,379
2019-05-20 07:10,384
2019-05-20 07:15,386
2019-05-20 07:20,388
2019-05-20 07:25,392
2019-05-20 07:30,395
2019-05-20 07:35,400
2019-05-20 07:40,406
2019-05-20 07:45,410
2019-05-20 07:50,413
