fecha,consumo
2017-12-10 20:00,474
2017-12-10 20:05,476
2017-12-10 20:10,475
2017-12-10 20:15,475
2017-12-10 20:20,475
2017-12-10 20:25,474
2017-12-10 20:30,473
2017-12-10 20:35,473
2017-12-10 20:40,474
2017-12-10 20:45,472
2017-12-10 20:50,471
2017-12-10 20:55,469
2017-12-10 21:00,466
2017-12-10 21:05,465
2017-12-10 21:10,461
2017-12-10 21:15,459
2017-12-10 21:20,455
2017-12-10 21:25,452
2017-12-10 21:30,450
2017-12-10 21:35,447
2017-12-10 21:40,444
2017-12-10 21:45,440
2017-12-10 21:50,438
2017-12-10 21:55,432
2017-12-10 22:00,429
2017-12-10 22:05,421
2017-12-10 22:10,416
2017-12-10 22:15,412
2017-12-10 22:20,408
2017-12-10 22:25,401
2017-12-10 22:30,400
2017-12-10 22:35,396
2017-12-10 22:40,389
2017-12-10 22:45,384
2017-12-10 22:50,381
2017-12-10 22:55,377
2017-12-10 23:00,372
2017-12-10 23:05,369
2017-12-10 23:10,363
2017-12-10 23:15,358
2017-12-10 23:20,355
2017-12-10 23:25,351
2017-12-10 23:30,344
2017-12-10 23:35,342
2017-12-10 23:40,338
2017-12-10 23:45,334
2017-12-10 23:50,332
2017-12-10 23:55,325
2017-12-11 00:00,322
2017-12-11 00:05,320
2017-12-11 00:10,317
2017-12-11 00:15,313
2017-12-11 00:20,311
2017-12-11 00:25,308
2017-12-11 00:30,305
2017-12-11 00:35,303
2017-12-11 00:40,301
2017-12-11 00:45,300
2017-12-11 00:50,295
2017-12-11 00:55,294
2017-12-11 01:00,291
2017-12-11 01:05,291
2017-12-11 01:10,288
2017-12-11 01:15,287
2017-12-11 01:20,286
2017-12-11 01:25,283
2017-12-11 01:30,281
2017-12-11 01:35,280
2017-12-11 01:40,278
2017-12-11 01:45,278
2017-12-11 01:50,276
2017-12-11 01:55,276
2017-12-11 02:00,275
2017-12-11 02:05,274
2017-12-11 02:10,274
2017-12-11 02:15,271
2017-12-11 02:20,271
2017-12-11 02:25,270
2017-12-11 02:30,269
2017-12-11 02:35,269
2017-12-11 02:40,267
2017-12-11 02:45,266
2017-12-11 02:50,268
2017-12-11 02:55,268
2017-12-11 03:00,267
2017-12-11 03:05,267
2017-12-11 03:10,267
2017-12-11 03:15,267
2017-12-11 03:20,266
2017-12-11 03:25,267
2017-12-11 03:30,265
2017-12-11 03:35,266
2017-12-11 03:40,268
2017-12-11 03:45,267
2017-12-11 03:50,267
2017-12-11 03:55,268
2017-12-11 04:00,268
2017-12-11 04:05,268
2017-12-11 04:10,269
2017-12-11 04:15,269
2017-12-11 04:20,269
2017-12-11 04:25,268
2017-12-11 04:30,269
2017-12-11 04:35,270
2017-12-11 04:40,271
2017-12-11 04:45,272
2017-12-11 04:50,273
2017-12-11 04:55,274
2017-12-11 05:00,274
2017-12-11 05:05,278
2017-12-11 05:10,279
2017-12-11 05:15,280
2017-12-11 05:20,281
2017-12-11 05:25,282
2017-12-11 05:30,284
2017-12-11 05:35,286
2017-12-11 05:40,288
2017-12-11 05:45,291
2017-12-11 05:50,293
2017-12-11 05:55,296
2017-12-11 06:00,301
2017-12-11 06:05,306
2017-12-11 06:10,313
2017-12-11 06:15,317
2017-12-11 06:20,321
2017-12-11 06:25,326
2017-12-11 06:30,328
2017-12-11 06:35,333
2017-12-11 06:40,341
2017-12-11 06:45,347
2017-12-11 06:50,353
2017-12-11 06:55,363
2017-12-11 07:00,368
2017-12-11 07:05,379
2017-12-11 07:10,388
2017-12-11 07:15,394
2017-12-11 07:20,401
2017-12-11 07:25,406
2017-12-11 07:30,411
2017-12-11 07:35,414
2017-12-11 07:40,409
2017-12-11 07:45,410
