fecha,consumo
2017-02-21 20:00,539
2017-02-21 20:05,539
2017-02-21 20:10,538
2017-02-21 20:15,537
2017-02-21 20:20,539
2017-02-21 20:25,540
2017-02-21 20:30,540
2017-02-21 20:35,540
2017-02-21 20:40,538
2017-02-21 20:45,540
2017-02-21 20:50,539
2017-02-21 20:55,535
2017-02-21 21:00,531
2017-02-21 21:05,529
2017-02-21 21:10,524
2017-02-21 21:15,519
2017-02-21 21:20,515
2017-02-21 21:25,512
2017-02-21 21:30,506
2017-02-21 21:35,501
2017-02-21 21:40,499
2017-02-21 21:45,494
2017-02-21 21:50,489
2017-02-21 21:55,479
2017-02-21 22:00,472
2017-02-21 22:05,461
2017-02-21 22:10,456
2017-02-21 22:15,451
2017-02-21 22:20,444
2017-02-21 22:25,438
2017-02-21 22:30,434
2017-02-21 22:35,428
2017-02-21 22:40,422
2017-02-21 22:45,418
2017-02-21 22:50,413
2017-02-21 22:55,406
2017-02-21 23:00,403
2017-02-21 23:05,397
2017-02-21 23:10,390
2017-02-21 23:15,386
2017-02-21 23:20,378
2017-02-21 23:25,373
2017-02-21 23:30,368
2017-02-21 23:35,361
2017-02-21 23:40,358
2017-02-21 23:45,353
2017-02-21 23:50,348
2017-02-21 23:55,343
2017-02-22 00:00,338
2017-02-22 00:05,335
2017-02-22 00:10,330
2017-02-22 00:15,330
2017-02-22 00:20,325
2017-02-22 00:25,321
2017-02-22 00:30,319
2017-02-22 00:35,315
2017-02-22 00:40,314
2017-02-22 00:45,310
2017-02-22 00:50,306
2017-02-22 00:55,303
2017-02-22 01:00,302
2017-02-22 01:05,297
2017-02-22 01:10,295
2017-02-22 01:15,293
2017-02-22 01:20,293
2017-02-22 01:25,289
2017-02-22 01:30,287
2017-02-22 01:35,288
2017-02-22 01:40,287
2017-02-22 01:45,283
2017-02-22 01:50,284
2017-02-22 01:55,282
2017-02-22 02:00,282
2017-02-22 02:05,280
2017-02-22 02:10,278
2017-02-22 02:15,278
2017-02-22 02:20,277
2017-02-22 02:25,275
2017-02-22 02:30,275
2017-02-22 02:35,274
2017-02-22 02:40,274
2017-02-22 02:45,270
2017-02-22 02:50,271
2017-02-22 02:55,270
2017-02-22 03:00,270
2017-02-22 03:05,270
2017-02-22 03:10,268
2017-02-22 03:15,269
2017-02-22 03:20,270
2017-02-22 03:25,268
2017-02-22 03:30,267
2017-02-22 03:35,266
2017-02-22 03:40,266
2017-02-22 03:45,267
2017-02-22 03:50,268
2017-02-22 03:55,267
2017-02-22 04:00,268
2017-02-22 04:05,268
2017-02-22 04:10,268
2017-02-22 04:15,268
2017-02-22 04:20,268
2017-02-22 04:25,268
2017-02-22 04:30,268
2017-02-22 04:35,271
2017-02-22 04:40,271
2017-02-22 04:45,273
2017-02-22 04:50,271
2017-02-22 04:55,271
2017-02-22 05:00,272
2017-02-22 05:05,277
2017-02-22 05:10,277
2017-02-22 05:15,279
2017-02-22 05:20,281
2017-02-22 05:25,281
2017-02-22 05:30,281
2017-02-22 05:35,283
2017-02-22 05:40,286
2017-02-22 05:45,288
2017-02-22 05:50,289
2017-02-22 05:55,294
2017-02-22 06:00,295
2017-02-22 06:05,302
2017-02-22 06:10,305
2017-02-22 06:15,310
2017-02-22 06:20,315
2017-02-22 06:25,321
2017-02-22 06:30,327
2017-02-22 06:35,332
2017-02-22 06:40,337
2017-02-22 06:45,344
2017-02-22 06:50,348
2017-02-22 06:55,357
2017-02-22 07:00,365
2017-02-22 07:05,374
2017-02-22 07:10,384
2017-02-22 07:15,394
2017-02-22 07:20,402
2017-02-22 07:25,405
2017-02-22 07:30,407
2017-02-22 07:35,407
2017-02-22 07:40,410
2017-02-22 07:45,412
2017-02-22 07:50,416
2017-02-22 07:55,422
2017-02-22 08:00,423
2017-02-22 08:05,431
2017-02-22 08:10,435
2017-02-22 08:15,437
2017-02-22 08:20,439
2017-02-22 08:25,441
2017-02-22 08:30,446
2017-02-22 08:35,450
2017-02-22 08:40,449
2017-02-22 08:45,449
2017-02-22 08:50,454
2017-02-22 08:55,458
2017-02-22 09:00,460
2017-02-22 09:05,464
2017-02-22 09:10,465
2017-02-22 09:15,468
2017-02-22 09:20,468
2017-02-22 09:25,471
2017-02-22 09:30,473
2017-02-22 09:35,475
2017-02-22 09:40,476
2017-02-22 09:45,477
2017-02-22 09:50,478
2017-02-22 09:55,481
2017-02-22 10:00,482
2017-02-22 10:05,481
2017-02-22 10:10,482
2017-02-22 10:15,479
2017-02-22 10:20,479
2017-02-22 10:25,479
2017-02-22 10:30,481
2017-02-22 10:35,481
2017-02-22 10:40,482
2017-02-22 10:45,482
2017-02-22 10:50,479
2017-02-22 10:55,478
2017-02-22 11:00,480
2017-02-22 11:05,480
2017-02-22 11:10,479
2017-02-22 11:15,482
2017-02-22 11:20,478
2017-02-22 11:25,478
2017-02-22 11:30,476
2017-02-22 11:35,474
2017-02-22 11:40,476
2017-02-22 11:45,476
2017-02-22 11:50,475
2017-02-22 11:55,475
2017-02-22 12:00,477
2017-02-22 12:05,481
2017-02-22 12:10,479
2017-02-22 12:15,478
2017-02-22 12:20,478
2017-02-22 12:25,475
2017-02-22 12:30,477
2017-02-22 12:35,478
2017-02-22 12:40,480
2017-02-22 12:45,481
2017-02-22 12:50,483
2017-02-22 12:55,484
2017-02-22 13:00,481
2017-02-22 13:05,478
2017-02-22 13:10,480
2017-02-22 13:15,482
2017-02-22 13:20,482
2017-02-22 13:25,486
2017-02-22 13:30,485
2017-02-22 13:35,480
2017-02-22 13:40,479
2017-02-22 13:45,479
2017-02-22 13:50,479
2017-02-22 13:55,480
2017-02-22 14:00,477
2017-02-22 14:05,478
2017-02-22 14:10,478
2017-02-22 14:15,479
2017-02-22 14:20,478
2017-02-22 14:25,475
2017-02-22 14:30,479
2017-02-22 14:35,472
2017-02-22 14:40,472
2017-02-22 14:45,476
2017-02-22 14:50,472
2017-02-22 14:55,465
2017-02-22 15:00,466
2017-02-22 15:05,465
2017-02-22 15:10,462
2017-02-22 15:15,461
2017-02-22 15:20,459
2017-02-22 15:25,457
2017-02-22 15:30,454
2017-02-22 15:35,452
