fecha,consumo
2017-01-25 20:00,534.0
2017-01-25 20:05,536.0
2017-01-25 20:10,534.0
2017-01-25 20:15,534.0
2017-01-25 20:20,535.0
2017-01-25 20:25,534.0
2017-01-25 20:30,536.0
2017-01-25 20:35,533.0
2017-01-25 20:40,532.0
2017-01-25 20:45,531.0
2017-01-25 20:50,531.0
2017-01-25 20:55,526.0
2017-01-25 21:00,526.0
2017-01-25 21:05,524.0
2017-01-25 21:10,519.0
2017-01-25 21:15,517.0
2017-01-25 21:20,514.0
2017-01-25 21:25,507.0
2017-01-25 21:30,502.0
2017-01-25 21:35,496.0
2017-01-25 21:40,489.0
2017-01-25 21:45,485.0
2017-01-25 21:50,479.0
2017-01-25 21:55,470.0
2017-01-25 22:00,463.0
2017-01-25 22:05,457.0
2017-01-25 22:10,452.0
2017-01-25 22:15,449.0
2017-01-25 22:20,444.0
2017-01-25 22:25,436.0
2017-01-25 22:30,434.0
2017-01-25 22:35,427.0
2017-01-25 22:40,424.0
2017-01-25 22:45,415.0
2017-01-25 22:50,409.0
2017-01-25 22:55,403.0
2017-01-25 23:00,397.0
2017-01-25 23:05,391.0
2017-01-25 23:10,388.0
2017-01-25 23:15,383.0
2017-01-25 23:20,378.0
2017-01-25 23:25,372.0
2017-01-25 23:30,367.0
2017-01-25 23:35,362.0
2017-01-25 23:40,357.0
2017-01-25 23:45,352.0
2017-01-25 23:50,346.0
2017-01-25 23:55,341.0
2017-01-26 00:00,336.0
2017-01-26 00:05,334.0
2017-01-26 00:10,331.0
2017-01-26 00:15,329.0
2017-01-26 00:20,324.0
2017-01-26 00:25,320.0
2017-01-26 00:30,316.0
2017-01-26 00:35,315.0
2017-01-26 00:40,309.0
2017-01-26 00:45,307.0
2017-01-26 00:50,305.0
2017-01-26 00:55,297.0
2017-01-26 01:00,297.0
2017-01-26 01:05,297.0
2017-01-26 01:10,293.0
2017-01-26 01:15,292.0
2017-01-26 01:20,291.0
2017-01-26 01:25,288.0
2017-01-26 01:30,285.0
2017-01-26 01:35,285.0
2017-01-26 01:40,281.0
2017-01-26 01:45,282.0
2017-01-26 01:50,280.0
2017-01-26 01:55,278.0
2017-01-26 02:00,277.0
2017-01-26 02:05,277.0
2017-01-26 02:10,276.0
2017-01-26 02:15,274.0
2017-01-26 02:20,273.0
2017-01-26 02:25,273.0
2017-01-26 02:30,270.0
2017-01-26 02:35,272.0
2017-01-26 02:40,271.0
2017-01-26 02:45,269.0
2017-01-26 02:50,270.0
2017-01-26 02:55,269.0
2017-01-26 03:00,267.0
2017-01-26 03:05,268.0
