fecha,consumo
2016-03-19 20:00,458
2016-03-19 20:05,459
2016-03-19 20:10,461
2016-03-19 20:15,461
2016-03-19 20:20,462
2016-03-19 20:25,463
2016-03-19 20:30,461
2016-03-19 20:35,461
2016-03-19 20:40,459
2016-03-19 20:45,459
2016-03-19 20:50,457
2016-03-19 20:55,458
2016-03-19 21:00,457
2016-03-19 21:05,454
2016-03-19 21:10,449
2016-03-19 21:15,449
2016-03-19 21:20,447
2016-03-19 21:25,444
2016-03-19 21:30,441
2016-03-19 21:35,437
2016-03-19 21:40,435
2016-03-19 21:45,431
2016-03-19 21:50,428
2016-03-19 21:55,422
2016-03-19 22:00,416
2016-03-19 22:05,410
2016-03-19 22:10,406
2016-03-19 22:15,403
2016-03-19 22:20,398
2016-03-19 22:25,395
2016-03-19 22:30,390
2016-03-19 22:35,388
2016-03-19 22:40,383
2016-03-19 22:45,379
2016-03-19 22:50,374
2016-03-19 22:55,370
2016-03-19 23:00,366
2016-03-19 23:05,363
2016-03-19 23:10,358
2016-03-19 23:15,354
2016-03-19 23:20,350
2016-03-19 23:25,348
2016-03-19 23:30,344
2016-03-19 23:35,341
2016-03-19 23:40,339
2016-03-19 23:45,333
2016-03-19 23:50,330
2016-03-19 23:55,327
2016-03-20 00:00,324
2016-03-20 00:05,320
2016-03-20 00:10,316
2016-03-20 00:15,313
2016-03-20 00:20,310
2016-03-20 00:25,308
2016-03-20 00:30,303
2016-03-20 00:35,300
2016-03-20 00:40,299
2016-03-20 00:45,296
2016-03-20 00:50,294
2016-03-20 00:55,291
2016-03-20 01:00,289
2016-03-20 01:05,286
2016-03-20 01:10,283
2016-03-20 01:15,283
2016-03-20 01:20,279
2016-03-20 01:25,278
2016-03-20 01:30,276
2016-03-20 01:35,275
2016-03-20 01:40,273
2016-03-20 01:45,273
2016-03-20 01:50,271
2016-03-20 01:55,269
2016-03-20 02:00,269
2016-03-20 02:05,268
2016-03-20 02:10,266
2016-03-20 02:15,265
2016-03-20 02:20,265
