fecha,consumo
2014-12-26 20:00,494.0
2014-12-26 20:05,493.0
2014-12-26 20:10,495.0
2014-12-26 20:15,492.0
2014-12-26 20:20,492.0
2014-12-26 20:25,491.0
2014-12-26 20:30,490.0
2014-12-26 20:35,489.0
2014-12-26 20:40,488.0
2014-12-26 20:45,490.0
2014-12-26 20:50,488.0
2014-12-26 20:55,485.0
2014-12-26 21:00,482.0
2014-12-26 21:05,481.0
2014-12-26 21:10,478.0
2014-12-26 21:15,476.0
2014-12-26 21:20,474.0
2014-12-26 21:25,470.0
2014-12-26 21:30,465.0
2014-12-26 21:35,461.0
2014-12-26 21:40,456.0
2014-12-26 21:45,455.0
2014-12-26 21:50,450.0
2014-12-26 21:55,445.0
2014-12-26 22:00,441.0
2014-12-26 22:05,433.0
2014-12-26 22:10,427.0
2014-12-26 22:15,423.0
2014-12-26 22:20,419.0
2014-12-26 22:25,415.0
2014-12-26 22:30,407.0
2014-12-26 22:35,403.0
2014-12-26 22:40,399.0
2014-12-26 22:45,395.0
2014-12-26 22:50,391.0
2014-12-26 22:55,386.0
2014-12-26 23:00,383.0
2014-12-26 23:05,379.0
2014-12-26 23:10,374.0
2014-12-26 23:15,373.0
2014-12-26 23:20,366.0
2014-12-26 23:25,362.0
2014-12-26 23:30,358.0
2014-12-26 23:35,355.0
2014-12-26 23:40,350.0
2014-12-26 23:45,346.0
2014-12-26 23:50,342.0
2014-12-26 23:55,340.0
2014-12-27 00:00,335.0
2014-12-27 00:05,331.0
2014-12-27 00:10,326.0
2014-12-27 00:15,322.0
2014-12-27 00:20,322.0
2014-12-27 00:25,317.0
2014-12-27 00:30,314.0
2014-12-27 00:35,313.0
2014-12-27 00:40,310.0
2014-12-27 00:45,306.0
2014-12-27 00:50,304.0
2014-12-27 00:55,299.0
2014-12-27 01:00,298.0
2014-12-27 01:05,293.0
2014-12-27 01:10,292.0
2014-12-27 01:15,291.0
2014-12-27 01:20,287.0
2014-12-27 01:25,286.0
2014-12-27 01:30,283.0
2014-12-27 01:35,282.0
2014-12-27 01:40,279.0
2014-12-27 01:45,278.0
2014-12-27 01:50,277.0
2014-12-27 01:55,274.0
2014-12-27 02:00,273.0
2014-12-27 02:05,270.0
2014-12-27 02:10,269.0
2014-12-27 02:15,268.0
2014-12-27 02:20,267.0
2014-12-27 02:25,266.0
2014-12-27 02:30,266.0
2014-12-27 02:35,264.0
2014-12-27 02:40,262.0
2014-12-27 02:45,262.0
2014-12-27 02:50,263.0
2014-12-27 02:55,262.0
2014-12-27 03:00,261.0
2014-12-27 03:05,260.0
2014-12-27 03:10,257.0
2014-12-27 03:15,258.0
2014-12-27 03:20,258.0
2014-12-27 03:25,257.0
2014-12-27 03:30,257.0
2014-12-27 03:35,255.0
2014-12-27 03:40,256.0
2014-12-27 03:45,255.0
2014-12-27 03:50,256.0
2014-12-27 03:55,255.0
2014-12-27 04:00,255.0
2014-12-27 04:05,254.0
2014-12-27 04:10,255.0
2014-12-27 04:15,255.0
2014-12-27 04:20,256.0
2014-12-27 04:25,254.0
2014-12-27 04:30,255.0
2014-12-27 04:35,255.0
2014-12-27 04:40,255.0
2014-12-27 04:45,253.0
2014-12-27 04:50,256.0
2014-12-27 04:55,255.0
2014-12-27 05:00,256.0
2014-12-27 05:05,257.0
2014-12-27 05:10,257.0
2014-12-27 05:15,258.0
2014-12-27 05:20,258.0
2014-12-27 05:25,259.0
2014-12-27 05:30,259.0
2014-12-27 05:35,260.0
2014-12-27 05:40,261.0
2014-12-27 05:45,263.0
2014-12-27 05:50,262.0
2014-12-27 05:55,264.0
2014-12-27 06:00,266.0
2014-12-27 06:05,270.0
2014-12-27 06:10,272.0
2014-12-27 06:15,274.0
2014-12-27 06:20,276.0
2014-12-27 06:25,277.0
2014-12-27 06:30,277.0
2014-12-27 06:35,280.0
2014-12-27 06:40,282.0
2014-12-27 06:45,283.0
2014-12-27 06:50,285.0
2014-12-27 06:55,289.0
2014-12-27 07:00,291.0
2014-12-27 07:05,294.0
2014-12-27 07:10,297.0
2014-12-27 07:15,301.0
2014-12-27 07:20,304.0
2014-12-27 07:25,304.0
2014-12-27 07:30,305.0
2014-12-27 07:35,309.0
2014-12-27 07:40,311.0
2014-12-27 07:45,308.0
2014-12-27 07:50,306.0
2014-12-27 07:55,307.0
2014-12-27 08:00,309.0
2014-12-27 08:05,315.0
2014-12-27 08:10,319.0
2014-12-27 08:15,323.0
2014-12-27 08:20,330.0
2014-12-27 08:25,335.0
2014-12-27 08:30,339.0
2014-12-27 08:35,343.0
2014-12-27 08:40,349.0
2014-12-27 08:45,352.0
2014-12-27 08:50,357.0
2014-12-27 08:55,365.0
2014-12-27 09:00,369.0
2014-12-27 09:05,377.0
2014-12-27 09:10,383.0
2014-12-27 09:15,387.0
2014-12-27 09:20,392.0
2014-12-27 09:25,395.0
2014-12-27 09:30,397.0
2014-12-27 09:35,401.0
2014-12-27 09:40,404.0
2014-12-27 09:45,409.0
2014-12-27 09:50,410.0
2014-12-27 09:55,416.0
2014-12-27 10:00,417.0
2014-12-27 10:05,419.0
2014-12-27 10:10,419.0
2014-12-27 10:15,421.0
2014-12-27 10:20,421.0
2014-12-27 10:25,423.0
2014-12-27 10:30,420.0
2014-12-27 10:35,425.0
2014-12-27 10:40,424.0
2014-12-27 10:45,424.0
2014-12-27 10:50,425.0
2014-12-27 10:55,423.0
2014-12-27 11:00,422.0
2014-12-27 11:05,420.0
2014-12-27 11:10,421.0
2014-12-27 11:15,419.0
2014-12-27 11:20,422.0
2014-12-27 11:25,420.0
2014-12-27 11:30,419.0
2014-12-27 11:35,419.0
2014-12-27 11:40,420.0
2014-12-27 11:45,420.0
2014-12-27 11:50,421.0
2014-12-27 11:55,420.0
2014-12-27 12:00,418.0
2014-12-27 12:05,412.0
2014-12-27 12:10,417.0
2014-12-27 12:15,420.0
2014-12-27 12:20,418.0
2014-12-27 12:25,413.0
2014-12-27 12:30,420.0
2014-12-27 12:35,417.0
2014-12-27 12:40,420.0
2014-12-27 12:45,422.0
2014-12-27 12:50,420.0
2014-12-27 12:55,421.0
2014-12-27 13:00,420.0
2014-12-27 13:05,417.0
2014-12-27 13:10,423.0
2014-12-27 13:15,423.0
2014-12-27 13:20,426.0
2014-12-27 13:25,422.0
2014-12-27 13:30,426.0
2014-12-27 13:35,427.0
2014-12-27 13:40,428.0
2014-12-27 13:45,432.0
2014-12-27 13:50,430.0
2014-12-27 13:55,429.0
2014-12-27 14:00,428.0
2014-12-27 14:05,423.0
2014-12-27 14:10,428.0
2014-12-27 14:15,426.0
2014-12-27 14:20,426.0
2014-12-27 14:25,418.0
2014-12-27 14:30,421.0
2014-12-27 14:35,418.0
2014-12-27 14:40,416.0
2014-12-27 14:45,415.0
2014-12-27 14:50,413.0
2014-12-27 14:55,413.0
2014-12-27 15:00,411.0
2014-12-27 15:05,405.0
2014-12-27 15:10,405.0
2014-12-27 15:15,404.0
2014-12-27 15:20,400.0
2014-12-27 15:25,398.0
2014-12-27 15:30,397.0
2014-12-27 15:35,393.0
2014-12-27 15:40,393.0
2014-12-27 15:45,393.0
2014-12-27 15:50,390.0
2014-12-27 15:55,390.0
2014-12-27 16:00,387.0
2014-12-27 16:05,383.0
2014-12-27 16:10,384.0
2014-12-27 16:15,385.0
2014-12-27 16:20,381.0
2014-12-27 16:25,383.0
2014-12-27 16:30,385.0
2014-12-27 16:35,383.0
2014-12-27 16:40,384.0
2014-12-27 16:45,385.0
2014-12-27 16:50,384.0
2014-12-27 16:55,386.0
2014-12-27 17:00,389.0
2014-12-27 17:05,387.0
2014-12-27 17:10,386.0
2014-12-27 17:15,385.0
2014-12-27 17:20,390.0
2014-12-27 17:25,388.0
2014-12-27 17:30,389.0
2014-12-27 17:35,389.0
2014-12-27 17:40,392.0
2014-12-27 17:45,394.0
2014-12-27 17:50,397.0
2014-12-27 17:55,399.0
2014-12-27 18:00,401.0
2014-12-27 18:05,404.0
2014-12-27 18:10,408.0
2014-12-27 18:15,413.0
2014-12-27 18:20,421.0
2014-12-27 18:25,431.0
2014-12-27 18:30,442.0
2014-12-27 18:35,451.0
2014-12-27 18:40,461.0
2014-12-27 18:45,465.0
2014-12-27 18:50,471.0
2014-12-27 18:55,472.0
2014-12-27 19:00,473.0
2014-12-27 19:05,475.0
2014-12-27 19:10,475.0
2014-12-27 19:15,475.0
2014-12-27 19:20,477.0
2014-12-27 19:25,475.0
2014-12-27 19:30,476.0
2014-12-27 19:35,477.0
2014-12-27 19:40,476.0
2014-12-27 19:45,477.0
2014-12-27 19:50,476.0
2014-12-27 19:55,476.0
2014-12-27 20:00,474.0
2014-12-27 20:05,475.0
2014-12-27 20:10,473.0
2014-12-27 20:15,475.0
2014-12-27 20:20,474.0
2014-12-27 20:25,473.0
2014-12-27 20:30,474.0
2014-12-27 20:35,473.0
2014-12-27 20:40,473.0
2014-12-27 20:45,470.0
2014-12-27 20:50,468.0
2014-12-27 20:55,467.0
2014-12-27 21:00,464.0
2014-12-27 21:05,465.0
2014-12-27 21:10,460.0
2014-12-27 21:15,459.0
2014-12-27 21:20,457.0
2014-12-27 21:25,454.0
2014-12-27 21:30,449.0
2014-12-27 21:35,447.0
2014-12-27 21:40,443.0
2014-12-27 21:45,439.0
2014-12-27 21:50,436.0
2014-12-27 21:55,429.0
2014-12-27 22:00,426.0
2014-12-27 22:05,419.0
2014-12-27 22:10,414.0
2014-12-27 22:15,409.0
2014-12-27 22:20,404.0
2014-12-27 22:25,401.0
2014-12-27 22:30,396.0
2014-12-27 22:35,392.0
2014-12-27 22:40,389.0
2014-12-27 22:45,383.0
2014-12-27 22:50,379.0
2014-12-27 22:55,375.0
