fecha,consumo
2013-06-06 20:00,429
2013-06-06 20:05,429
2013-06-06 20:10,430
2013-06-06 20:15,431
2013-06-06 20:20,435
2013-06-06 20:25,436
2013-06-06 20:30,438
2013-06-06 20:35,440
2013-06-06 20:40,443
2013-06-06 20:45,447
2013-06-06 20:50,451
2013-06-06 20:55,451
2013-06-06 21:00,455
2013-06-06 21:05,458
2013-06-06 21:10,467
2013-06-06 21:15,472
2013-06-06 21:20,475
2013-06-06 21:25,479
2013-06-06 21:30,479
2013-06-06 21:35,476
2013-06-06 21:40,477
2013-06-06 21:45,471
2013-06-06 21:50,468
2013-06-06 21:55,463
2013-06-06 22:00,459
2013-06-06 22:05,453
2013-06-06 22:10,445
2013-06-06 22:15,440
2013-06-06 22:20,434
2013-06-06 22:25,429
2013-06-06 22:30,424
2013-06-06 22:35,424
2013-06-06 22:40,416
2013-06-06 22:45,410
2013-06-06 22:50,404
2013-06-06 22:55,401
2013-06-06 23:00,395
2013-06-06 23:05,389
2013-06-06 23:10,382
2013-06-06 23:15,378
2013-06-06 23:20,376
2013-06-06 23:25,371
2013-06-06 23:30,368
2013-06-06 23:35,362
2013-06-06 23:40,357
2013-06-06 23:45,351
2013-06-06 23:50,346
2013-06-06 23:55,344
2013-06-07 00:00,339
2013-06-07 00:05,334
2013-06-07 00:10,331
2013-06-07 00:15,327
2013-06-07 00:20,324
2013-06-07 00:25,321
2013-06-07 00:30,316
2013-06-07 00:35,314
2013-06-07 00:40,311
2013-06-07 00:45,308
2013-06-07 00:50,307
2013-06-07 00:55,302
2013-06-07 01:00,301
2013-06-07 01:05,297
2013-06-07 01:10,294
2013-06-07 01:15,291
2013-06-07 01:20,290
2013-06-07 01:25,288
2013-06-07 01:30,284
2013-06-07 01:35,285
2013-06-07 01:40,284
2013-06-07 01:45,281
2013-06-07 01:50,278
2013-06-07 01:55,278
2013-06-07 02:00,276
2013-06-07 02:05,276
2013-06-07 02:10,275
2013-06-07 02:15,273
2013-06-07 02:20,272
2013-06-07 02:25,270
2013-06-07 02:30,271
