fecha,consumo
2021-08-06 20:00,430.0
2021-08-06 20:05,432.0
2021-08-06 20:10,432.0
2021-08-06 20:15,434.0
2021-08-06 20:20,435.0
2021-08-06 20:25,433.0
2021-08-06 20:30,437.0
2021-08-06 20:35,437.0
2021-08-06 20:40,439.0
2021-08-06 20:45,440.0
2021-08-06 20:50,441.0
2021-08-06 20:55,445.0
2021-08-06 21:00,452.0
2021-08-06 21:05,456.0
2021-08-06 21:10,457.0
2021-08-06 21:15,457.0
2021-08-06 21:20,457.0
2021-08-06 21:25,457.0
2021-08-06 21:30,453.0
2021-08-06 21:35,451.0
2021-08-06 21:40,447.0
2021-08-06 21:45,446.0
2021-08-06 21:50,445.0
2021-08-06 21:55,442.0
2021-08-06 22:00,435.0
2021-08-06 22:05,431.0
2021-08-06 22:10,426.0
2021-08-06 22:15,422.0
2021-08-06 22:20,419.0
2021-08-06 22:25,413.0
2021-08-06 22:30,412.0
2021-08-06 22:35,407.0
2021-08-06 22:40,403.0
2021-08-06 22:45,400.0
2021-08-06 22:50,397.0
2021-08-06 22:55,393.0
2021-08-06 23:00,390.0
2021-08-06 23:05,386.0
2021-08-06 23:10,383.0
2021-08-06 23:15,378.0
2021-08-06 23:20,375.0
2021-08-06 23:25,373.0
2021-08-06 23:30,369.0
2021-08-06 23:35,364.0
2021-08-06 23:40,361.0
2021-08-06 23:45,358.0
2021-08-06 23:50,355.0
2021-08-06 23:55,350.0
2021-08-07 00:00,348.0
2021-08-07 00:05,347.0
2021-08-07 00:10,345.0
2021-08-07 00:15,344.0
2021-08-07 00:20,342.0
2021-08-07 00:25,339.0
2021-08-07 00:30,337.0
2021-08-07 00:35,333.0
2021-08-07 00:40,331.0
2021-08-07 00:45,330.0
2021-08-07 00:50,326.0
2021-08-07 00:55,324.0
2021-08-07 01:00,322.0
2021-08-07 01:05,319.0
2021-08-07 01:10,318.0
2021-08-07 01:15,315.0
2021-08-07 01:20,313.0
2021-08-07 01:25,310.0
2021-08-07 01:30,309.0
2021-08-07 01:35,309.0
2021-08-07 01:40,305.0
2021-08-07 01:45,303.0
2021-08-07 01:50,302.0
2021-08-07 01:55,301.0
2021-08-07 02:00,300.0
2021-08-07 02:05,299.0
2021-08-07 02:10,298.0
2021-08-07 02:15,295.0
2021-08-07 02:20,295.0
2021-08-07 02:25,293.0
2021-08-07 02:30,294.0
2021-08-07 02:35,292.0
2021-08-07 02:40,292.0
2021-08-07 02:45,291.0
2021-08-07 02:50,290.0
2021-08-07 02:55,289.0
2021-08-07 03:00,287.0
2021-08-07 03:05,287.0
2021-08-07 03:10,287.0
2021-08-07 03:15,286.0
2021-08-07 03:20,286.0
2021-08-07 03:25,284.0
2021-08-07 03:30,285.0
2021-08-07 03:35,283.0
2021-08-07 03:40,283.0
2021-08-07 03:45,282.0
2021-08-07 03:50,282.0
2021-08-07 03:55,283.0
2021-08-07 04:00,283.0
2021-08-07 04:05,283.0
2021-08-07 04:10,283.0
2021-08-07 04:15,283.0
2021-08-07 04:20,283.0
2021-08-07 04:25,282.0
2021-08-07 04:30,282.0
2021-08-07 04:35,283.0
2021-08-07 04:40,283.0
2021-08-07 04:45,283.0
2021-08-07 04:50,282.0
2021-08-07 04:55,283.0
2021-08-07 05:00,284.0
2021-08-07 05:05,285.0
2021-08-07 05:10,285.0
2021-08-07 05:15,286.0
2021-08-07 05:20,285.0
2021-08-07 05:25,286.0
2021-08-07 05:30,285.0
2021-08-07 05:35,287.0
2021-08-07 05:40,287.0
2021-08-07 05:45,289.0
2021-08-07 05:50,290.0
2021-08-07 05:55,291.0
2021-08-07 06:00,294.0
2021-08-07 06:05,300.0
2021-08-07 06:10,301.0
2021-08-07 06:15,302.0
2021-08-07 06:20,302.0
