fecha,consumo
2018-08-09 20:00,479.0
2018-08-09 20:05,482.0
2018-08-09 20:10,480.0
2018-08-09 20:15,480.0
2018-08-09 20:20,484.0
2018-08-09 20:25,483.0
2018-08-09 20:30,482.0
2018-08-09 20:35,483.0
2018-08-09 20:40,484.0
2018-08-09 20:45,489.0
2018-08-09 20:50,493.0
2018-08-09 20:55,500.0
2018-08-09 21:00,505.0
2018-08-09 21:05,510.0
2018-08-09 21:10,512.0
2018-08-09 21:15,512.0
2018-08-09 21:20,510.0
2018-08-09 21:25,510.0
2018-08-09 21:30,509.0
2018-08-09 21:35,503.0
2018-08-09 21:40,502.0
2018-08-09 21:45,499.0
2018-08-09 21:50,497.0
2018-08-09 21:55,492.0
2018-08-09 22:00,489.0
2018-08-09 22:05,483.0
2018-08-09 22:10,476.0
2018-08-09 22:15,471.0
2018-08-09 22:20,464.0
2018-08-09 22:25,459.0
2018-08-09 22:30,452.0
2018-08-09 22:35,445.0
2018-08-09 22:40,443.0
2018-08-09 22:45,440.0
2018-08-09 22:50,437.0
2018-08-09 22:55,431.0
2018-08-09 23:00,429.0
2018-08-09 23:05,418.0
2018-08-09 23:10,414.0
2018-08-09 23:15,409.0
2018-08-09 23:20,405.0
2018-08-09 23:25,402.0
2018-08-09 23:30,393.0
2018-08-09 23:35,392.0
2018-08-09 23:40,389.0
2018-08-09 23:45,385.0
2018-08-09 23:50,382.0
2018-08-09 23:55,379.0
2018-08-10 00:00,373.0
2018-08-10 00:05,374.0
2018-08-10 00:10,373.0
2018-08-10 00:15,370.0
2018-08-10 00:20,366.0
2018-08-10 00:25,361.0
2018-08-10 00:30,361.0
2018-08-10 00:35,356.0
2018-08-10 00:40,348.0
2018-08-10 00:45,348.0
2018-08-10 00:50,345.0
2018-08-10 00:55,341.0
2018-08-10 01:00,340.0
2018-08-10 01:05,338.0
2018-08-10 01:10,333.0
2018-08-10 01:15,334.0
2018-08-10 01:20,332.0
2018-08-10 01:25,331.0
2018-08-10 01:30,329.0
2018-08-10 01:35,327.0
2018-08-10 01:40,324.0
2018-08-10 01:45,324.0
2018-08-10 01:50,323.0
2018-08-10 01:55,319.0
2018-08-10 02:00,319.0
2018-08-10 02:05,318.0
2018-08-10 02:10,317.0
2018-08-10 02:15,317.0
2018-08-10 02:20,317.0
2018-08-10 02:25,315.0
2018-08-10 02:30,312.0
2018-08-10 02:35,313.0
2018-08-10 02:40,310.0
2018-08-10 02:45,311.0
2018-08-10 02:50,312.0
2018-08-10 02:55,309.0
2018-08-10 03:00,307.0
2018-08-10 03:05,309.0
2018-08-10 03:10,307.0
2018-08-10 03:15,309.0
2018-08-10 03:20,308.0
2018-08-10 03:25,308.0
2018-08-10 03:30,307.0
2018-08-10 03:35,307.0
2018-08-10 03:40,304.0
2018-08-10 03:45,305.0
2018-08-10 03:50,306.0
2018-08-10 03:55,306.0
2018-08-10 04:00,304.0
2018-08-10 04:05,305.0
2018-08-10 04:10,308.0
2018-08-10 04:15,306.0
2018-08-10 04:20,304.0
2018-08-10 04:25,306.0
2018-08-10 04:30,304.0
2018-08-10 04:35,308.0
2018-08-10 04:40,308.0
2018-08-10 04:45,305.0
2018-08-10 04:50,308.0
2018-08-10 04:55,310.0
2018-08-10 05:00,312.0
2018-08-10 05:05,313.0
2018-08-10 05:10,314.0
2018-08-10 05:15,309.0
2018-08-10 05:20,315.0
2018-08-10 05:25,312.0
2018-08-10 05:30,314.0
2018-08-10 05:35,318.0
2018-08-10 05:40,317.0
2018-08-10 05:45,318.0
2018-08-10 05:50,322.0
2018-08-10 05:55,325.0
2018-08-10 06:00,325.0
2018-08-10 06:05,333.0
2018-08-10 06:10,337.0
2018-08-10 06:15,341.0
2018-08-10 06:20,340.0
2018-08-10 06:25,345.0
2018-08-10 06:30,346.0
2018-08-10 06:35,351.0
2018-08-10 06:40,354.0
2018-08-10 06:45,356.0
2018-08-10 06:50,363.0
2018-08-10 06:55,366.0
2018-08-10 07:00,373.0
2018-08-10 07:05,381.0
2018-08-10 07:10,387.0
2018-08-10 07:15,388.0
2018-08-10 07:20,390.0
2018-08-10 07:25,389.0
2018-08-10 07:30,387.0
2018-08-10 07:35,391.0
2018-08-10 07:40,393.0
2018-08-10 07:45,396.0
2018-08-10 07:50,398.0
2018-08-10 07:55,397.0
2018-08-10 08:00,404.0
2018-08-10 08:05,409.0
2018-08-10 08:10,415.0
2018-08-10 08:15,420.0
2018-08-10 08:20,425.0
2018-08-10 08:25,426.0
2018-08-10 08:30,426.0
2018-08-10 08:35,432.0
2018-08-10 08:40,434.0
2018-08-10 08:45,438.0
2018-08-10 08:50,440.0
2018-08-10 08:55,445.0
