fecha,consumo
2020-04-02 20:00,353
2020-04-02 20:05,356
2020-04-02 20:10,363
2020-04-02 20:15,363
2020-04-02 20:20,370
2020-04-02 20:25,374
2020-04-02 20:30,385
2020-04-02 20:35,391
2020-04-02 20:40,398
2020-04-02 20:45,402
2020-04-02 20:50,406
2020-04-02 20:55,407
2020-04-02 21:00,411
2020-04-02 21:05,411
2020-04-02 21:10,409
2020-04-02 21:15,408
2020-04-02 21:20,407
2020-04-02 21:25,403
2020-04-02 21:30,400
2020-04-02 21:35,396
2020-04-02 21:40,392
2020-04-02 21:45,389
2020-04-02 21:50,383
2020-04-02 21:55,380
2020-04-02 22:00,374
2020-04-02 22:05,370
2020-04-02 22:10,365
2020-04-02 22:15,360
2020-04-02 22:20,357
2020-04-02 22:25,354
2020-04-02 22:30,353
2020-04-02 22:35,348
2020-04-02 22:40,343
2020-04-02 22:45,339
2020-04-02 22:50,336
2020-04-02 22:55,333
2020-04-02 23:00,328
2020-04-02 23:05,322
2020-04-02 23:10,321
2020-04-02 23:15,316
2020-04-02 23:20,311
2020-04-02 23:25,309
2020-04-02 23:30,306
2020-04-02 23:35,302
2020-04-02 23:40,300
2020-04-02 23:45,298
2020-04-02 23:50,294
2020-04-02 23:55,291
2020-04-03 00:00,288
2020-04-03 00:05,285
2020-04-03 00:10,285
2020-04-03 00:15,282
2020-04-03 00:20,279
2020-04-03 00:25,277
2020-04-03 00:30,274
2020-04-03 00:35,273
2020-04-03 00:40,269
2020-04-03 00:45,267
2020-04-03 00:50,265
2020-04-03 00:55,263
2020-04-03 01:00,262
2020-04-03 01:05,260
2020-04-03 01:10,258
2020-04-03 01:15,256
2020-04-03 01:20,253
2020-04-03 01:25,251
2020-04-03 01:30,248
2020-04-03 01:35,247
2020-04-03 01:40,247
2020-04-03 01:45,244
2020-04-03 01:50,243
2020-04-03 01:55,243
2020-04-03 02:00,241
2020-04-03 02:05,240
2020-04-03 02:10,239
2020-04-03 02:15,240
2020-04-03 02:20,239
2020-04-03 02:25,239
2020-04-03 02:30,238
2020-04-03 02:35,238
2020-04-03 02:40,235
2020-04-03 02:45,235
2020-04-03 02:50,236
2020-04-03 02:55,233
2020-04-03 03:00,232
2020-04-03 03:05,232
2020-04-03 03:10,230
2020-04-03 03:15,230
2020-04-03 03:20,228
2020-04-03 03:25,229
2020-04-03 03:30,230
2020-04-03 03:35,228
2020-04-03 03:40,228
2020-04-03 03:45,228
2020-04-03 03:50,227
2020-04-03 03:55,227
2020-04-03 04:00,228
2020-04-03 04:05,228
2020-04-03 04:10,226
2020-04-03 04:15,226
2020-04-03 04:20,227
2020-04-03 04:25,226
2020-04-03 04:30,225
2020-04-03 04:35,224
2020-04-03 04:40,226
2020-04-03 04:45,226
2020-04-03 04:50,226
2020-04-03 04:55,226
2020-04-03 05:00,228
2020-04-03 05:05,229
2020-04-03 05:10,229
2020-04-03 05:15,230
2020-04-03 05:20,229
2020-04-03 05:25,232
2020-04-03 05:30,232
2020-04-03 05:35,232
2020-04-03 05:40,232
2020-04-03 05:45,234
2020-04-03 05:50,234
2020-04-03 05:55,235
2020-04-03 06:00,239
2020-04-03 06:05,243
2020-04-03 06:10,243
2020-04-03 06:15,246
2020-04-03 06:20,246
2020-04-03 06:25,247
2020-04-03 06:30,248
2020-04-03 06:35,248
2020-04-03 06:40,252
2020-04-03 06:45,253
2020-04-03 06:50,255
2020-04-03 06:55,257
2020-04-03 07:00,260
2020-04-03 07:05,265
2020-04-03 07:10,266
2020-04-03 07:15,268
2020-04-03 07:20,269
2020-04-03 07:25,270
2020-04-03 07:30,272
2020-04-03 07:35,275
2020-04-03 07:40,275
2020-04-03 07:45,272
2020-04-03 07:50,274
2020-04-03 07:55,270
2020-04-03 08:00,268
2020-04-03 08:05,271
2020-04-03 08:10,275
2020-04-03 08:15,274
2020-04-03 08:20,281
2020-04-03 08:25,281
2020-04-03 08:30,284
2020-04-03 08:35,286
2020-04-03 08:40,288
2020-04-03 08:45,293
2020-04-03 08:50,294
2020-04-03 08:55,296
2020-04-03 09:00,301
2020-04-03 09:05,307
2020-04-03 09:10,310
2020-04-03 09:15,313
2020-04-03 09:20,315
2020-04-03 09:25,319
2020-04-03 09:30,321
2020-04-03 09:35,323
2020-04-03 09:40,325
2020-04-03 09:45,327
2020-04-03 09:50,330
2020-04-03 09:55,331
2020-04-03 10:00,333
2020-04-03 10:05,336
2020-04-03 10:10,339
2020-04-03 10:15,339
2020-04-03 10:20,343
2020-04-03 10:25,346
2020-04-03 10:30,345
2020-04-03 10:35,350
2020-04-03 10:40,353
2020-04-03 10:45,356
2020-04-03 10:50,353
2020-04-03 10:55,356
2020-04-03 11:00,356
2020-04-03 11:05,359
2020-04-03 11:10,368
2020-04-03 11:15,362
2020-04-03 11:20,358
2020-04-03 11:25,357
2020-04-03 11:30,366
2020-04-03 11:35,364
2020-04-03 11:40,361
2020-04-03 11:45,361
2020-04-03 11:50,363
2020-04-03 11:55,364
2020-04-03 12:00,367
2020-04-03 12:05,369
2020-04-03 12:10,372
2020-04-03 12:15,366
2020-04-03 12:20,375
2020-04-03 12:25,372
2020-04-03 12:30,367
2020-04-03 12:35,370
2020-04-03 12:40,376
2020-04-03 12:45,376
2020-04-03 12:50,389
2020-04-03 12:55,382
2020-04-03 13:00,380
2020-04-03 13:05,389
2020-04-03 13:10,393
2020-04-03 13:15,390
2020-04-03 13:20,394
2020-04-03 13:25,392
2020-04-03 13:30,389
2020-04-03 13:35,398
2020-04-03 13:40,400
2020-04-03 13:45,403
2020-04-03 13:50,399
2020-04-03 13:55,394
2020-04-03 14:00,406
2020-04-03 14:05,404
2020-04-03 14:10,405
2020-04-03 14:15,401
2020-04-03 14:20,397
2020-04-03 14:25,397
2020-04-03 14:30,396
2020-04-03 14:35,392
2020-04-03 14:40,381
2020-04-03 14:45,385
2020-04-03 14:50,379
2020-04-03 14:55,376
2020-04-03 15:00,376
2020-04-03 15:05,372
2020-04-03 15:10,365
2020-04-03 15:15,361
2020-04-03 15:20,360
2020-04-03 15:25,356
2020-04-03 15:30,355
2020-04-03 15:35,354
2020-04-03 15:40,351
2020-04-03 15:45,351
2020-04-03 15:50,346
2020-04-03 15:55,342
2020-04-03 16:00,338
2020-04-03 16:05,335
2020-04-03 16:10,335
2020-04-03 16:15,345
2020-04-03 16:20,334
2020-04-03 16:25,338
2020-04-03 16:30,342
2020-04-03 16:35,341
2020-04-03 16:40,342
2020-04-03 16:45,338
2020-04-03 16:50,339
2020-04-03 16:55,335
2020-04-03 17:00,338
2020-04-03 17:05,337
2020-04-03 17:10,331
2020-04-03 17:15,330
2020-04-03 17:20,330
2020-04-03 17:25,329
2020-04-03 17:30,331
2020-04-03 17:35,330
2020-04-03 17:40,330
2020-04-03 17:45,330
2020-04-03 17:50,331
2020-04-03 17:55,329
2020-04-03 18:00,333
2020-04-03 18:05,333
2020-04-03 18:10,334
2020-04-03 18:15,334
2020-04-03 18:20,327
2020-04-03 18:25,332
2020-04-03 18:30,335
2020-04-03 18:35,339
2020-04-03 18:40,338
2020-04-03 18:45,339
2020-04-03 18:50,337
2020-04-03 18:55,336
2020-04-03 19:00,332
2020-04-03 19:05,339
2020-04-03 19:10,337
2020-04-03 19:15,337
2020-04-03 19:20,337
2020-04-03 19:25,339
2020-04-03 19:30,339
2020-04-03 19:35,342
2020-04-03 19:40,340
2020-04-03 19:45,346
2020-04-03 19:50,347
2020-04-03 19:55,351
2020-04-03 20:00,351
2020-04-03 20:05,354
2020-04-03 20:10,355
2020-04-03 20:15,358
2020-04-03 20:20,363
2020-04-03 20:25,365
2020-04-03 20:30,372
2020-04-03 20:35,380
2020-04-03 20:40,389
2020-04-03 20:45,392
2020-04-03 20:50,397
2020-04-03 20:55,397
2020-04-03 21:00,399
2020-04-03 21:05,399
2020-04-03 21:10,398
2020-04-03 21:15,398
2020-04-03 21:20,396
2020-04-03 21:25,393
2020-04-03 21:30,390
2020-04-03 21:35,387
2020-04-03 21:40,384
2020-04-03 21:45,383
2020-04-03 21:50,378
2020-04-03 21:55,375
2020-04-03 22:00,372
2020-04-03 22:05,365
2020-04-03 22:10,361
2020-04-03 22:15,360
2020-04-03 22:20,354
2020-04-03 22:25,352
2020-04-03 22:30,348
2020-04-03 22:35,343
2020-04-03 22:40,342
2020-04-03 22:45,335
2020-04-03 22:50,331
2020-04-03 22:55,329
2020-04-03 23:00,328
2020-04-03 23:05,324
2020-04-03 23:10,321
2020-04-03 23:15,318
2020-04-03 23:20,316
2020-04-03 23:25,312
2020-04-03 23:30,309
2020-04-03 23:35,306
2020-04-03 23:40,302
2020-04-03 23:45,299
2020-04-03 23:50,298
2020-04-03 23:55,293
2020-04-04 00:00,292
2020-04-04 00:05,288
2020-04-04 00:10,285
2020-04-04 00:15,282
2020-04-04 00:20,281
2020-04-04 00:25,279
2020-04-04 00:30,280
2020-04-04 00:35,277
2020-04-04 00:40,275
2020-04-04 00:45,272
2020-04-04 00:50,268
2020-04-04 00:55,266
2020-04-04 01:00,265
2020-04-04 01:05,264
2020-04-04 01:10,260
2020-04-04 01:15,259
2020-04-04 01:20,258
2020-04-04 01:25,253
2020-04-04 01:30,255
2020-04-04 01:35,253
2020-04-04 01:40,249
2020-04-04 01:45,247
2020-04-04 01:50,246
2020-04-04 01:55,247
2020-04-04 02:00,244
2020-04-04 02:05,
2020-04-04 02:10,
2020-04-04 02:15,
2020-04-04 02:20,
2020-04-04 02:25,
2020-04-04 02:30,
2020-04-04 02:35,
2020-04-04 02:40,
2020-04-04 02:45,
2020-04-04 02:50,
2020-04-04 02:55,
