fecha,consumo
2014-02-12 20:00,528.0
2014-02-12 20:05,526.0
2014-02-12 20:10,530.0
2014-02-12 20:15,530.0
2014-02-12 20:20,535.0
2014-02-12 20:25,533.0
2014-02-12 20:30,532.0
2014-02-12 20:35,532.0
2014-02-12 20:40,534.0
2014-02-12 20:45,533.0
2014-02-12 20:50,532.0
2014-02-12 20:55,530.0
2014-02-12 21:00,528.0
2014-02-12 21:05,523.0
2014-02-12 21:10,521.0
2014-02-12 21:15,519.0
2014-02-12 21:20,513.0
2014-02-12 21:25,509.0
2014-02-12 21:30,504.0
2014-02-12 21:35,497.0
2014-02-12 21:40,490.0
2014-02-12 21:45,485.0
2014-02-12 21:50,480.0
2014-02-12 21:55,475.0
2014-02-12 22:00,468.0
2014-02-12 22:05,461.0
2014-02-12 22:10,454.0
2014-02-12 22:15,444.0
2014-02-12 22:20,443.0
2014-02-12 22:25,437.0
2014-02-12 22:30,430.0
2014-02-12 22:35,425.0
2014-02-12 22:40,421.0
2014-02-12 22:45,415.0
2014-02-12 22:50,411.0
2014-02-12 22:55,408.0
2014-02-12 23:00,401.0
2014-02-12 23:05,396.0
2014-02-12 23:10,391.0
2014-02-12 23:15,386.0
2014-02-12 23:20,382.0
2014-02-12 23:25,375.0
2014-02-12 23:30,371.0
2014-02-12 23:35,364.0
2014-02-12 23:40,360.0
2014-02-12 23:45,354.0
2014-02-12 23:50,350.0
2014-02-12 23:55,345.0
2014-02-13 00:00,340.0
2014-02-13 00:05,339.0
2014-02-13 00:10,334.0
2014-02-13 00:15,330.0
2014-02-13 00:20,326.0
2014-02-13 00:25,322.0
2014-02-13 00:30,320.0
2014-02-13 00:35,316.0
2014-02-13 00:40,312.0
2014-02-13 00:45,311.0
2014-02-13 00:50,308.0
2014-02-13 00:55,305.0
2014-02-13 01:00,300.0
2014-02-13 01:05,302.0
2014-02-13 01:10,297.0
2014-02-13 01:15,296.0
2014-02-13 01:20,294.0
2014-02-13 01:25,291.0
2014-02-13 01:30,287.0
2014-02-13 01:35,287.0
2014-02-13 01:40,285.0
2014-02-13 01:45,285.0
2014-02-13 01:50,283.0
2014-02-13 01:55,280.0
2014-02-13 02:00,279.0
2014-02-13 02:05,277.0
2014-02-13 02:10,278.0
2014-02-13 02:15,276.0
2014-02-13 02:20,277.0
2014-02-13 02:25,277.0
2014-02-13 02:30,276.0
2014-02-13 02:35,273.0
2014-02-13 02:40,273.0
2014-02-13 02:45,272.0
2014-02-13 02:50,273.0
2014-02-13 02:55,271.0
2014-02-13 03:00,271.0
2014-02-13 03:05,271.0
2014-02-13 03:10,272.0
2014-02-13 03:15,269.0
2014-02-13 03:20,270.0
2014-02-13 03:25,268.0
2014-02-13 03:30,270.0
2014-02-13 03:35,271.0
2014-02-13 03:40,270.0
2014-02-13 03:45,270.0
2014-02-13 03:50,270.0
2014-02-13 03:55,268.0
2014-02-13 04:00,269.0
2014-02-13 04:05,271.0
2014-02-13 04:10,269.0
2014-02-13 04:15,269.0
2014-02-13 04:20,269.0
2014-02-13 04:25,270.0
2014-02-13 04:30,271.0
2014-02-13 04:35,271.0
2014-02-13 04:40,272.0
2014-02-13 04:45,272.0
2014-02-13 04:50,273.0
2014-02-13 04:55,274.0
2014-02-13 05:00,274.0
2014-02-13 05:05,278.0
2014-02-13 05:10,278.0
2014-02-13 05:15,278.0
2014-02-13 05:20,280.0
2014-02-13 05:25,279.0
2014-02-13 05:30,280.0
2014-02-13 05:35,283.0
2014-02-13 05:40,284.0
2014-02-13 05:45,287.0
2014-02-13 05:50,287.0
2014-02-13 05:55,293.0
2014-02-13 06:00,296.0
2014-02-13 06:05,301.0
2014-02-13 06:10,307.0
2014-02-13 06:15,311.0
2014-02-13 06:20,318.0
2014-02-13 06:25,321.0
2014-02-13 06:30,322.0
2014-02-13 06:35,327.0
2014-02-13 06:40,332.0
2014-02-13 06:45,341.0
2014-02-13 06:50,343.0
2014-02-13 06:55,353.0
2014-02-13 07:00,363.0
2014-02-13 07:05,372.0
2014-02-13 07:10,379.0
2014-02-13 07:15,387.0
2014-02-13 07:20,395.0
2014-02-13 07:25,400.0
2014-02-13 07:30,406.0
2014-02-13 07:35,407.0
2014-02-13 07:40,408.0
2014-02-13 07:45,407.0
2014-02-13 07:50,410.0
2014-02-13 07:55,412.0
2014-02-13 08:00,418.0
2014-02-13 08:05,424.0
2014-02-13 08:10,430.0
2014-02-13 08:15,430.0
2014-02-13 08:20,434.0
2014-02-13 08:25,436.0
2014-02-13 08:30,441.0
2014-02-13 08:35,440.0
2014-02-13 08:40,443.0
2014-02-13 08:45,444.0
2014-02-13 08:50,447.0
2014-02-13 08:55,449.0
2014-02-13 09:00,453.0
2014-02-13 09:05,460.0
2014-02-13 09:10,463.0
2014-02-13 09:15,465.0
2014-02-13 09:20,467.0
2014-02-13 09:25,468.0
2014-02-13 09:30,468.0
2014-02-13 09:35,469.0
2014-02-13 09:40,471.0
2014-02-13 09:45,474.0
2014-02-13 09:50,475.0
2014-02-13 09:55,475.0
2014-02-13 10:00,479.0
2014-02-13 10:05,479.0
2014-02-13 10:10,478.0
2014-02-13 10:15,479.0
2014-02-13 10:20,478.0
2014-02-13 10:25,480.0
2014-02-13 10:30,477.0
2014-02-13 10:35,477.0
2014-02-13 10:40,479.0
2014-02-13 10:45,475.0
2014-02-13 10:50,473.0
2014-02-13 10:55,473.0
2014-02-13 11:00,471.0
2014-02-13 11:05,473.0
2014-02-13 11:10,471.0
2014-02-13 11:15,472.0
2014-02-13 11:20,473.0
2014-02-13 11:25,472.0
2014-02-13 11:30,471.0
2014-02-13 11:35,471.0
2014-02-13 11:40,476.0
2014-02-13 11:45,472.0
2014-02-13 11:50,469.0
2014-02-13 11:55,469.0
2014-02-13 12:00,470.0
2014-02-13 12:05,466.0
2014-02-13 12:10,470.0
2014-02-13 12:15,474.0
2014-02-13 12:20,472.0
2014-02-13 12:25,474.0
2014-02-13 12:30,471.0
2014-02-13 12:35,464.0
2014-02-13 12:40,478.0
2014-02-13 12:45,476.0
2014-02-13 12:50,477.0
2014-02-13 12:55,480.0
2014-02-13 13:00,480.0
2014-02-13 13:05,473.0
2014-02-13 13:10,478.0
2014-02-13 13:15,479.0
2014-02-13 13:20,477.0
2014-02-13 13:25,480.0
2014-02-13 13:30,476.0
2014-02-13 13:35,476.0
2014-02-13 13:40,480.0
2014-02-13 13:45,478.0
2014-02-13 13:50,479.0
2014-02-13 13:55,471.0
2014-02-13 14:00,476.0
2014-02-13 14:05,468.0
2014-02-13 14:10,476.0
2014-02-13 14:15,474.0
2014-02-13 14:20,474.0
2014-02-13 14:25,467.0
2014-02-13 14:30,470.0
2014-02-13 14:35,470.0
2014-02-13 14:40,466.0
2014-02-13 14:45,466.0
2014-02-13 14:50,462.0
2014-02-13 14:55,463.0
2014-02-13 15:00,460.0
2014-02-13 15:05,458.0
2014-02-13 15:10,455.0
2014-02-13 15:15,450.0
2014-02-13 15:20,447.0
2014-02-13 15:25,445.0
2014-02-13 15:30,444.0
2014-02-13 15:35,442.0
2014-02-13 15:40,440.0
2014-02-13 15:45,437.0
2014-02-13 15:50,436.0
2014-02-13 15:55,435.0
2014-02-13 16:00,434.0
2014-02-13 16:05,434.0
2014-02-13 16:10,434.0
2014-02-13 16:15,434.0
2014-02-13 16:20,434.0
2014-02-13 16:25,434.0
2014-02-13 16:30,435.0
2014-02-13 16:35,433.0
2014-02-13 16:40,437.0
2014-02-13 16:45,434.0
2014-02-13 16:50,434.0
2014-02-13 16:55,434.0
2014-02-13 17:00,434.0
2014-02-13 17:05,433.0
2014-02-13 17:10,435.0
2014-02-13 17:15,436.0
2014-02-13 17:20,435.0
2014-02-13 17:25,432.0
2014-02-13 17:30,435.0
2014-02-13 17:35,436.0
2014-02-13 17:40,436.0
2014-02-13 17:45,438.0
2014-02-13 17:50,438.0
2014-02-13 17:55,438.0
2014-02-13 18:00,440.0
2014-02-13 18:05,439.0
2014-02-13 18:10,443.0
2014-02-13 18:15,443.0
2014-02-13 18:20,446.0
2014-02-13 18:25,449.0
2014-02-13 18:30,452.0
2014-02-13 18:35,456.0
2014-02-13 18:40,460.0
2014-02-13 18:45,465.0
2014-02-13 18:50,472.0
2014-02-13 18:55,476.0
2014-02-13 19:00,485.0
2014-02-13 19:05,496.0
2014-02-13 19:10,508.0
2014-02-13 19:15,515.0
2014-02-13 19:20,520.0
2014-02-13 19:25,523.0
2014-02-13 19:30,526.0
2014-02-13 19:35,530.0
2014-02-13 19:40,530.0
2014-02-13 19:45,532.0
2014-02-13 19:50,534.0
2014-02-13 19:55,535.0
2014-02-13 20:00,534.0
2014-02-13 20:05,533.0
2014-02-13 20:10,535.0
2014-02-13 20:15,534.0
2014-02-13 20:20,537.0
2014-02-13 20:25,536.0
2014-02-13 20:30,538.0
2014-02-13 20:35,536.0
2014-02-13 20:40,534.0
2014-02-13 20:45,536.0
2014-02-13 20:50,533.0
2014-02-13 20:55,533.0
2014-02-13 21:00,530.0
2014-02-13 21:05,529.0
2014-02-13 21:10,524.0
2014-02-13 21:15,524.0
2014-02-13 21:20,517.0
2014-02-13 21:25,511.0
2014-02-13 21:30,508.0
2014-02-13 21:35,502.0
2014-02-13 21:40,499.0
2014-02-13 21:45,492.0
2014-02-13 21:50,487.0
2014-02-13 21:55,477.0
2014-02-13 22:00,472.0
2014-02-13 22:05,465.0
2014-02-13 22:10,453.0
2014-02-13 22:15,446.0
2014-02-13 22:20,441.0
2014-02-13 22:25,434.0
2014-02-13 22:30,429.0
2014-02-13 22:35,425.0
2014-02-13 22:40,421.0
2014-02-13 22:45,416.0
2014-02-13 22:50,412.0
2014-02-13 22:55,406.0
2014-02-13 23:00,402.0
