fecha,consumo
2016-12-11 20:00,470.0
2016-12-11 20:05,471.0
2016-12-11 20:10,470.0
2016-12-11 20:15,471.0
2016-12-11 20:20,472.0
2016-12-11 20:25,471.0
2016-12-11 20:30,469.0
2016-12-11 20:35,467.0
2016-12-11 20:40,467.0
2016-12-11 20:45,466.0
2016-12-11 20:50,464.0
2016-12-11 20:55,463.0
2016-12-11 21:00,461.0
2016-12-11 21:05,456.0
2016-12-11 21:10,456.0
2016-12-11 21:15,455.0
2016-12-11 21:20,450.0
2016-12-11 21:25,447.0
2016-12-11 21:30,446.0
2016-12-11 21:35,441.0
2016-12-11 21:40,436.0
2016-12-11 21:45,432.0
2016-12-11 21:50,427.0
2016-12-11 21:55,424.0
2016-12-11 22:00,419.0
2016-12-11 22:05,414.0
2016-12-11 22:10,405.0
2016-12-11 22:15,401.0
2016-12-11 22:20,401.0
2016-12-11 22:25,397.0
2016-12-11 22:30,389.0
2016-12-11 22:35,387.0
2016-12-11 22:40,382.0
2016-12-11 22:45,377.0
2016-12-11 22:50,373.0
2016-12-11 22:55,369.0
2016-12-11 23:00,365.0
2016-12-11 23:05,362.0
2016-12-11 23:10,357.0
2016-12-11 23:15,351.0
2016-12-11 23:20,348.0
2016-12-11 23:25,344.0
2016-12-11 23:30,339.0
2016-12-11 23:35,335.0
2016-12-11 23:40,333.0
2016-12-11 23:45,325.0
2016-12-11 23:50,324.0
2016-12-11 23:55,321.0
2016-12-12 00:00,318.0
2016-12-12 00:05,313.0
2016-12-12 00:10,311.0
2016-12-12 00:15,308.0
2016-12-12 00:20,306.0
2016-12-12 00:25,304.0
2016-12-12 00:30,300.0
2016-12-12 00:35,299.0
2016-12-12 00:40,296.0
2016-12-12 00:45,295.0
2016-12-12 00:50,291.0
2016-12-12 00:55,291.0
2016-12-12 01:00,288.0
2016-12-12 01:05,286.0
2016-12-12 01:10,285.0
2016-12-12 01:15,282.0
2016-12-12 01:20,280.0
2016-12-12 01:25,280.0
2016-12-12 01:30,279.0
2016-12-12 01:35,276.0
2016-12-12 01:40,276.0
2016-12-12 01:45,273.0
2016-12-12 01:50,272.0
2016-12-12 01:55,272.0
