fecha,consumo
2015-11-20 20:00,499.0
2015-11-20 20:05,498.0
2015-11-20 20:10,499.0
2015-11-20 20:15,499.0
2015-11-20 20:20,498.0
2015-11-20 20:25,495.0
2015-11-20 20:30,495.0
2015-11-20 20:35,492.0
2015-11-20 20:40,490.0
2015-11-20 20:45,490.0
2015-11-20 20:50,485.0
2015-11-20 20:55,483.0
2015-11-20 21:00,481.0
2015-11-20 21:05,478.0
2015-11-20 21:10,475.0
2015-11-20 21:15,475.0
2015-11-20 21:20,470.0
2015-11-20 21:25,464.0
2015-11-20 21:30,461.0
2015-11-20 21:35,455.0
2015-11-20 21:40,448.0
2015-11-20 21:45,444.0
2015-11-20 21:50,440.0
2015-11-20 21:55,433.0
2015-11-20 22:00,429.0
2015-11-20 22:05,421.0
2015-11-20 22:10,414.0
2015-11-20 22:15,410.0
2015-11-20 22:20,406.0
2015-11-20 22:25,402.0
2015-11-20 22:30,399.0
2015-11-20 22:35,395.0
2015-11-20 22:40,390.0
2015-11-20 22:45,386.0
2015-11-20 22:50,384.0
2015-11-20 22:55,379.0
2015-11-20 23:00,376.0
2015-11-20 23:05,373.0
2015-11-20 23:10,368.0
2015-11-20 23:15,365.0
2015-11-20 23:20,360.0
2015-11-20 23:25,358.0
2015-11-20 23:30,354.0
2015-11-20 23:35,348.0
2015-11-20 23:40,346.0
2015-11-20 23:45,342.0
2015-11-20 23:50,339.0
2015-11-20 23:55,334.0
2015-11-21 00:00,330.0
2015-11-21 00:05,326.0
2015-11-21 00:10,326.0
2015-11-21 00:15,324.0
2015-11-21 00:20,322.0
2015-11-21 00:25,317.0
2015-11-21 00:30,315.0
2015-11-21 00:35,312.0
2015-11-21 00:40,311.0
2015-11-21 00:45,307.0
2015-11-21 00:50,305.0
2015-11-21 00:55,303.0
2015-11-21 01:00,300.0
2015-11-21 01:05,300.0
2015-11-21 01:10,296.0
2015-11-21 01:15,295.0
2015-11-21 01:20,293.0
2015-11-21 01:25,291.0
2015-11-21 01:30,288.0
2015-11-21 01:35,287.0
2015-11-21 01:40,284.0
2015-11-21 01:45,283.0
2015-11-21 01:50,282.0
2015-11-21 01:55,279.0
2015-11-21 02:00,279.0
2015-11-21 02:05,277.0
2015-11-21 02:10,275.0
2015-11-21 02:15,275.0
2015-11-21 02:20,274.0
2015-11-21 02:25,273.0
2015-11-21 02:30,272.0
2015-11-21 02:35,270.0
2015-11-21 02:40,270.0
2015-11-21 02:45,269.0
2015-11-21 02:50,269.0
2015-11-21 02:55,268.0
2015-11-21 03:00,267.0
2015-11-21 03:05,265.0
2015-11-21 03:10,265.0
2015-11-21 03:15,266.0
2015-11-21 03:20,265.0
2015-11-21 03:25,266.0
2015-11-21 03:30,265.0
2015-11-21 03:35,264.0
2015-11-21 03:40,263.0
2015-11-21 03:45,262.0
2015-11-21 03:50,264.0
2015-11-21 03:55,263.0
2015-11-21 04:00,264.0
2015-11-21 04:05,263.0
2015-11-21 04:10,264.0
2015-11-21 04:15,264.0
2015-11-21 04:20,264.0
2015-11-21 04:25,263.0
2015-11-21 04:30,264.0
2015-11-21 04:35,263.0
2015-11-21 04:40,264.0
2015-11-21 04:45,265.0
2015-11-21 04:50,265.0
2015-11-21 04:55,264.0
2015-11-21 05:00,265.0
2015-11-21 05:05,267.0
2015-11-21 05:10,265.0
2015-11-21 05:15,266.0
2015-11-21 05:20,268.0
2015-11-21 05:25,268.0
2015-11-21 05:30,268.0
2015-11-21 05:35,268.0
2015-11-21 05:40,270.0
2015-11-21 05:45,271.0
2015-11-21 05:50,270.0
2015-11-21 05:55,272.0
2015-11-21 06:00,275.0
2015-11-21 06:05,279.0
2015-11-21 06:10,281.0
2015-11-21 06:15,281.0
2015-11-21 06:20,283.0
2015-11-21 06:25,285.0
2015-11-21 06:30,288.0
2015-11-21 06:35,290.0
2015-11-21 06:40,291.0
2015-11-21 06:45,291.0
2015-11-21 06:50,294.0
2015-11-21 06:55,298.0
2015-11-21 07:00,300.0
2015-11-21 07:05,305.0
2015-11-21 07:10,309.0
2015-11-21 07:15,311.0
2015-11-21 07:20,312.0
2015-11-21 07:25,307.0
2015-11-21 07:30,308.0
2015-11-21 07:35,309.0
2015-11-21 07:40,313.0
2015-11-21 07:45,314.0
2015-11-21 07:50,320.0
2015-11-21 07:55,323.0
2015-11-21 08:00,328.0
2015-11-21 08:05,333.0
2015-11-21 08:10,339.0
2015-11-21 08:15,346.0
2015-11-21 08:20,352.0
2015-11-21 08:25,357.0
2015-11-21 08:30,360.0
2015-11-21 08:35,366.0
2015-11-21 08:40,368.0
2015-11-21 08:45,375.0
2015-11-21 08:50,375.0
2015-11-21 08:55,381.0
2015-11-21 09:00,386.0
2015-11-21 09:05,390.0
2015-11-21 09:10,396.0
2015-11-21 09:15,399.0
2015-11-21 09:20,401.0
2015-11-21 09:25,404.0
2015-11-21 09:30,407.0
2015-11-21 09:35,411.0
2015-11-21 09:40,412.0
2015-11-21 09:45,413.0
2015-11-21 09:50,416.0
2015-11-21 09:55,420.0
2015-11-21 10:00,425.0
2015-11-21 10:05,426.0
2015-11-21 10:10,428.0
2015-11-21 10:15,429.0
2015-11-21 10:20,428.0
2015-11-21 10:25,427.0
2015-11-21 10:30,428.0
2015-11-21 10:35,426.0
2015-11-21 10:40,428.0
2015-11-21 10:45,426.0
2015-11-21 10:50,426.0
2015-11-21 10:55,426.0
2015-11-21 11:00,425.0
2015-11-21 11:05,427.0
2015-11-21 11:10,425.0
2015-11-21 11:15,426.0
2015-11-21 11:20,426.0
2015-11-21 11:25,427.0
2015-11-21 11:30,425.0
2015-11-21 11:35,426.0
2015-11-21 11:40,419.0
2015-11-21 11:45,425.0
2015-11-21 11:50,427.0
2015-11-21 11:55,428.0
2015-11-21 12:00,426.0
2015-11-21 12:05,426.0
2015-11-21 12:10,426.0
2015-11-21 12:15,425.0
2015-11-21 12:20,426.0
2015-11-21 12:25,429.0
2015-11-21 12:30,424.0
2015-11-21 12:35,429.0
2015-11-21 12:40,430.0
2015-11-21 12:45,432.0
2015-11-21 12:50,434.0
2015-11-21 12:55,434.0
2015-11-21 13:00,433.0
2015-11-21 13:05,435.0
2015-11-21 13:10,434.0
2015-11-21 13:15,435.0
2015-11-21 13:20,437.0
2015-11-21 13:25,438.0
2015-11-21 13:30,439.0
2015-11-21 13:35,441.0
2015-11-21 13:40,441.0
2015-11-21 13:45,440.0
2015-11-21 13:50,438.0
2015-11-21 13:55,439.0
2015-11-21 14:00,435.0
2015-11-21 14:05,436.0
2015-11-21 14:10,432.0
2015-11-21 14:15,432.0
2015-11-21 14:20,428.0
2015-11-21 14:25,428.0
2015-11-21 14:30,426.0
2015-11-21 14:35,424.0
2015-11-21 14:40,423.0
2015-11-21 14:45,421.0
2015-11-21 14:50,419.0
2015-11-21 14:55,416.0
2015-11-21 15:00,413.0
2015-11-21 15:05,410.0
2015-11-21 15:10,408.0
2015-11-21 15:15,408.0
2015-11-21 15:20,406.0
2015-11-21 15:25,403.0
2015-11-21 15:30,401.0
2015-11-21 15:35,396.0
2015-11-21 15:40,397.0
2015-11-21 15:45,396.0
2015-11-21 15:50,396.0
2015-11-21 15:55,393.0
2015-11-21 16:00,393.0
2015-11-21 16:05,393.0
2015-11-21 16:10,394.0
2015-11-21 16:15,392.0
2015-11-21 16:20,393.0
2015-11-21 16:25,391.0
2015-11-21 16:30,393.0
2015-11-21 16:35,393.0
2015-11-21 16:40,392.0
2015-11-21 16:45,393.0
2015-11-21 16:50,394.0
2015-11-21 16:55,394.0
2015-11-21 17:00,393.0
2015-11-21 17:05,392.0
2015-11-21 17:10,393.0
2015-11-21 17:15,393.0
2015-11-21 17:20,391.0
2015-11-21 17:25,392.0
2015-11-21 17:30,393.0
2015-11-21 17:35,396.0
2015-11-21 17:40,397.0
2015-11-21 17:45,398.0
2015-11-21 17:50,400.0
2015-11-21 17:55,401.0
