fecha,consumo
2014-09-28 20:00,409
2014-09-28 20:05,417
2014-09-28 20:10,430
2014-09-28 20:15,438
2014-09-28 20:20,447
2014-09-28 20:25,449
2014-09-28 20:30,453
2014-09-28 20:35,455
2014-09-28 20:40,456
2014-09-28 20:45,458
2014-09-28 20:50,459
2014-09-28 20:55,458
2014-09-28 21:00,456
2014-09-28 21:05,458
2014-09-28 21:10,456
2014-09-28 21:15,452
2014-09-28 21:20,453
2014-09-28 21:25,448
2014-09-28 21:30,444
2014-09-28 21:35,439
2014-09-28 21:40,437
2014-09-28 21:45,433
2014-09-28 21:50,430
2014-09-28 21:55,427
2014-09-28 22:00,423
2014-09-28 22:05,420
2014-09-28 22:10,417
2014-09-28 22:15,410
2014-09-28 22:20,406
2014-09-28 22:25,404
2014-09-28 22:30,398
2014-09-28 22:35,394
2014-09-28 22:40,393
2014-09-28 22:45,381
2014-09-28 22:50,378
2014-09-28 22:55,376
2014-09-28 23:00,371
2014-09-28 23:05,364
2014-09-28 23:10,359
2014-09-28 23:15,356
2014-09-28 23:20,355
2014-09-28 23:25,351
2014-09-28 23:30,346
2014-09-28 23:35,346
2014-09-28 23:40,349
2014-09-28 23:45,344
2014-09-28 23:50,342
2014-09-28 23:55,336
2014-09-29 00:00,334
2014-09-29 00:05,332
2014-09-29 00:10,326
2014-09-29 00:15,326
2014-09-29 00:20,322
2014-09-29 00:25,321
2014-09-29 00:30,317
2014-09-29 00:35,315
2014-09-29 00:40,312
2014-09-29 00:45,309
2014-09-29 00:50,309
2014-09-29 00:55,305
2014-09-29 01:00,303
2014-09-29 01:05,300
2014-09-29 01:10,297
2014-09-29 01:15,297
2014-09-29 01:20,295
2014-09-29 01:25,295
2014-09-29 01:30,291
2014-09-29 01:35,291
2014-09-29 01:40,290
2014-09-29 01:45,287
2014-09-29 01:50,287
2014-09-29 01:55,285
2014-09-29 02:00,285
2014-09-29 02:05,283
2014-09-29 02:10,283
2014-09-29 02:15,283
2014-09-29 02:20,281
2014-09-29 02:25,280
2014-09-29 02:30,279
2014-09-29 02:35,278
2014-09-29 02:40,278
2014-09-29 02:45,277
2014-09-29 02:50,277
2014-09-29 02:55,277
2014-09-29 03:00,277
2014-09-29 03:05,277
2014-09-29 03:10,276
2014-09-29 03:15,276
2014-09-29 03:20,276
